time,.data
2025/09/16/13:41:07.700355,"(3.2579602003097534, 3.2579602003097534, -0.04867862910032272, 0.04867862910032272)"
2025/09/16/13:41:07.800252,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:07.900478,"(3.2440820932388306, 3.2440820932388306, 0.0, 0.0)"
2025/09/16/13:41:08.003682,"(3.2440820932388306, 3.2440820932388306, -0.06454825401306152, 0.06454825401306152)"
2025/09/16/13:41:08.100342,"(3.2440820932388306, 3.2440820932388306, -0.016553882509469986, 0.016553882509469986)"
2025/09/16/13:41:08.200354,"(3.1723798513412476, 3.1723798513412476, 0.0, 0.0)"
2025/09/16/13:41:08.302423,"(1.6388728022575378, 1.6388728022575378, 0.0, 0.0)"
2025/09/16/13:41:08.400333,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:08.501096,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:08.600294,"(-2.657741367816925, -2.657741367816925, 0.0, 0.0)"
2025/09/16/13:41:08.700301,"(-3.0821735858917236, -3.0821735858917236, 0.0, 0.0)"
2025/09/16/13:41:08.800290,"(-3.1220723390579224, -3.1220723390579224, 0.0, 0.0)"
2025/09/16/13:41:08.900374,"(-3.1220723390579224, -3.1220723390579224, 0.0, 0.0)"
2025/09/16/13:41:09.000302,"(-3.0858356952667236, -3.0858356952667236, 0.0, 0.0)"
2025/09/16/13:41:09.100284,"(-2.468847870826721, -2.468847870826721, 0.0, 0.0)"
2025/09/16/13:41:09.200287,"(-1.9403314590454102, -1.9403314590454102, 0.0, 0.0)"
2025/09/16/13:41:09.300357,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:09.400345,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:09.500482,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:09.600269,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:09.700309,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:09.800274,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:09.900273,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.000309,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.100265,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.200260,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.300268,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.400294,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.500386,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.604406,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/13:41:10.700333,"(-0.0, -0.0, 2.0, -2.0)"
